action, angle, velocity, Q
TorqueL, 84, 35, 0
TorqueL, 84, 36, -9.86179
TorqueL, 84, 37, -8.12098
TorqueL, 84, 38, 0
TorqueL, 84, 39, 0
TorqueL, 84, 40, 0
TorqueL, 84, 41, -5.07081
TorqueL, 84, 42, -4.65949
TorqueL, 84, 43, 0
TorqueL, 84, 44, -3.21342
TorqueL, 84, 45, 0
TorqueL, 84, 46, 0
TorqueL, 84, 47, -2.17842
TorqueL, 84, 48, -2.91077
TorqueL, 84, 49, -2.01454
TorqueL, 84, 50, -1.92497
TorqueL, 84, 51, -2.00408
TorqueL, 84, 52, -2.15273
TorqueL, 84, 53, -2.38757
TorqueL, 84, 54, -2.72159
TorqueL, 84, 55, -2.99122
TorqueL, 84, 56, -3.48554
TorqueL, 84, 57, -4.33953
TorqueL, 84, 58, -4.57569
TorqueL, 84, 59, -9.20203
TorqueL, 84, 60, -6.23517
TorqueL, 84, 61, -6.49194
TorqueL, 84, 62, -7.65918
TorqueL, 84, 63, -9.10206
TorqueL, 84, 64, -10.4187
TorqueL, 84, 65, -11.1708
TorqueL, 84, 66, 0
TorqueL, 84, 67, -13.6715
TorqueL, 84, 68, -15.485
TorqueL, 84, 69, -16.2489
TorqueL, 84, 70, -17.9223
TorqueL, 84, 71, -20.2797
TorqueL, 84, 72, -22.0786
TorqueL, 84, 73, -24.1188
TorqueL, 84, 74, -25.081
TorqueL, 84, 75, 0
TorqueL, 84, 76, 0
TorqueL, 84, 77, 0
TorqueL, 84, 78, -34.7554
TorqueL, 84, 79, -36.9334
TorqueL, 84, 80, 0
TorqueL, 84, 81, -42.035
TorqueL, 84, 82, 0
TorqueL, 84, 83, 0
TorqueL, 84, 84, -49.98
TorqueL, 84, 85, 0
TorqueL, 84, 86, 0
TorqueL, 84, 87, 0
TorqueL, 84, 88, 0
TorqueL, 84, 89, 0
TorqueL, 84, 90, 0
TorqueL, 84, 91, 0
TorqueL, 84, 92, 0
TorqueL, 84, 93, 0
TorqueL, 84, 94, -78.8769
TorqueL, 84, 95, 0
TorqueL, 84, 96, -89.2411
TorqueL, 84, 97, 0
TorqueL, 84, 98, 0
TorqueL, 84, 99, 0
TorqueL, 85, 0, -100
TorqueL, 85, 1, 0
TorqueL, 85, 2, 0
TorqueL, 85, 3, 0
TorqueL, 85, 4, 0
TorqueL, 85, 5, 0
TorqueL, 85, 6, 0
TorqueL, 85, 7, 0
TorqueL, 85, 8, 0
TorqueL, 85, 9, 0
TorqueL, 85, 10, 0
TorqueL, 85, 11, 0
TorqueL, 85, 12, 0
TorqueL, 85, 13, 0
TorqueL, 85, 14, 0
TorqueL, 85, 15, 0
TorqueL, 85, 16, 0
TorqueL, 85, 17, 0
TorqueL, 85, 18, 0
TorqueL, 85, 19, -38.9265
TorqueL, 85, 20, 0
TorqueL, 85, 21, 0
TorqueL, 85, 22, 0
TorqueL, 85, 23, -29.7234
TorqueL, 85, 24, 0
TorqueL, 85, 25, 0
TorqueL, 85, 26, -24.9209
TorqueL, 85, 27, 0
TorqueL, 85, 28, -20.1062
TorqueL, 85, 29, -19.6806
TorqueL, 85, 30, 0
TorqueL, 85, 31, 0
TorqueL, 85, 32, -14.8741
TorqueL, 85, 33, 0
TorqueL, 85, 34, 0
TorqueL, 85, 35, -10.9504
TorqueL, 85, 36, -9.93402
TorqueL, 85, 37, 0
TorqueL, 85, 38, -7.25922
TorqueL, 85, 39, -6.80583
TorqueL, 85, 40, -5.55996
TorqueL, 85, 41, -4.82261
TorqueL, 85, 42, 0
TorqueL, 85, 43, 0
TorqueL, 85, 44, -2.99043
TorqueL, 85, 45, 0
TorqueL, 85, 46, 0
TorqueL, 85, 47, -2.224
TorqueL, 85, 48, 0
TorqueL, 85, 49, -1.87556
TorqueL, 85, 50, 0
TorqueL, 85, 51, -1.95059
TorqueL, 85, 52, -2.1536
TorqueL, 85, 53, 0
TorqueL, 85, 54, -2.72985
TorqueL, 85, 55, -3.78261
TorqueL, 85, 56, 0
TorqueL, 85, 57, -3.64077
TorqueL, 85, 58, -4.86374
TorqueL, 85, 59, -5.31491
TorqueL, 85, 60, 0
TorqueL, 85, 61, -7.02886
TorqueL, 85, 62, 0
TorqueL, 85, 63, -9.18489
TorqueL, 85, 64, 0
TorqueL, 85, 65, 0
TorqueL, 85, 66, -12.898
TorqueL, 85, 67, 0
TorqueL, 85, 68, 0
TorqueL, 85, 69, -15.9526
TorqueL, 85, 70, -18.6003
TorqueL, 85, 71, -18.8672
TorqueL, 85, 72, -22.4225
TorqueL, 85, 73, 0
TorqueL, 85, 74, 0
TorqueL, 85, 75, -26.5366
TorqueL, 85, 76, -29.6958
TorqueL, 85, 77, 0
TorqueL, 85, 78, 0
TorqueL, 85, 79, -35.8413
TorqueL, 85, 80, 0
TorqueL, 85, 81, 0
TorqueL, 85, 82, -75.7446
TorqueL, 85, 83, 0
TorqueL, 85, 84, 0
TorqueL, 85, 85, -51.8325
TorqueL, 85, 86, -54.238
TorqueL, 85, 87, 0
TorqueL, 85, 88, 0
TorqueL, 85, 89, -64.7867
TorqueL, 85, 90, -65.2195
TorqueL, 85, 91, 0
TorqueL, 85, 92, 0
TorqueL, 85, 93, 0
TorqueL, 85, 94, 0
TorqueL, 85, 95, 0
TorqueL, 85, 96, -86.1203
TorqueL, 85, 97, -100
TorqueL, 85, 98, 0
TorqueL, 85, 99, -97.3737
TorqueL, 86, 0, 0
TorqueL, 86, 1, -100
TorqueL, 86, 2, 0
TorqueL, 86, 3, 0
TorqueL, 86, 4, 0
TorqueL, 86, 5, 0
TorqueL, 86, 6, 0
TorqueL, 86, 7, 0
TorqueL, 86, 8, 0
TorqueL, 86, 9, 0
TorqueL, 86, 10, 0
TorqueL, 86, 11, 0
TorqueL, 86, 12, 0
TorqueL, 86, 13, 0
TorqueL, 86, 14, 0
TorqueL, 86, 15, 0
TorqueL, 86, 16, 0
TorqueL, 86, 17, 0
TorqueL, 86, 18, 0
TorqueL, 86, 19, 0
TorqueL, 86, 20, 0
TorqueL, 86, 21, 0
TorqueL, 86, 22, 0
TorqueL, 86, 23, 0
TorqueL, 86, 24, 0
TorqueL, 86, 25, -26.3125
TorqueL, 86, 26, 0
TorqueL, 86, 27, -22.8812
TorqueL, 86, 28, 0
TorqueL, 86, 29, 0
TorqueL, 86, 30, -17.5519
TorqueL, 86, 31, 0
TorqueL, 86, 32, -13.5701
TorqueL, 86, 33, 0
TorqueL, 86, 34, 0
TorqueL, 86, 35, -10.6956
TorqueL, 86, 36, -9.64667
TorqueL, 86, 37, 0
TorqueL, 86, 38, 0
TorqueL, 86, 39, 0
TorqueL, 86, 40, 0
TorqueL, 86, 41, -4.83899
TorqueL, 86, 42, -4.4105
TorqueL, 86, 43, 0
TorqueL, 86, 44, -3.03576
TorqueL, 86, 45, 0
TorqueL, 86, 46, 0
TorqueL, 86, 47, 0
TorqueL, 86, 48, 0
TorqueL, 86, 49, 0
TorqueL, 86, 50, -1.75829
TorqueL, 86, 51, -1.76966
TorqueL, 86, 52, -1.88469
TorqueL, 86, 53, -2.29309
TorqueL, 86, 54, 0
TorqueL, 86, 55, -2.69828
TorqueL, 86, 56, -3.08579
TorqueL, 86, 57, -3.65603
TorqueL, 86, 58, -4.27519
TorqueL, 86, 59, -5.27932
TorqueL, 86, 60, -5.91676
TorqueL, 86, 61, -9.85315
TorqueL, 86, 62, -7.45226
TorqueL, 86, 63, -8.92228
TorqueL, 86, 64, -9.70457
TorqueL, 86, 65, 0
TorqueL, 86, 66, 0
TorqueL, 86, 67, -13.1115
TorqueL, 86, 68, -15.6018
TorqueL, 86, 69, 0
TorqueL, 86, 70, -18.131
TorqueL, 86, 71, 0
TorqueL, 86, 72, -22.29
TorqueL, 86, 73, -22.5603
TorqueL, 86, 74, -26.0014
TorqueL, 86, 75, 0
TorqueL, 86, 76, -29.8916
TorqueL, 86, 77, -32.1452
TorqueL, 86, 78, -34.1607
TorqueL, 86, 79, -35.1619
TorqueL, 86, 80, 0
TorqueL, 86, 81, 0
TorqueL, 86, 82, -43.2063
TorqueL, 86, 83, -46.48
TorqueL, 86, 84, 0
TorqueL, 86, 85, -52.3823
TorqueL, 86, 86, 0
TorqueL, 86, 87, 0
TorqueL, 86, 88, 0
TorqueL, 86, 89, -61.9276
TorqueL, 86, 90, 0
TorqueL, 86, 91, 0
TorqueL, 86, 92, -74.0061
TorqueL, 86, 93, 0
TorqueL, 86, 94, 0
TorqueL, 86, 95, 0
TorqueL, 86, 96, -86.2499
TorqueL, 86, 97, 0
TorqueL, 86, 98, 0
TorqueL, 86, 99, -100
TorqueL, 87, 0, 0
TorqueL, 87, 1, -100
TorqueL, 87, 2, 0
TorqueL, 87, 3, 0
TorqueL, 87, 4, 0
TorqueL, 87, 5, 0
TorqueL, 87, 6, 0
TorqueL, 87, 7, 0
TorqueL, 87, 8, 0
TorqueL, 87, 9, 0
TorqueL, 87, 10, 0
TorqueL, 87, 11, 0
TorqueL, 87, 12, 0
TorqueL, 87, 13, 0
TorqueL, 87, 14, 0
TorqueL, 87, 15, 0
TorqueL, 87, 16, 0
TorqueL, 87, 17, 0
TorqueL, 87, 18, 0
TorqueL, 87, 19, 0
TorqueL, 87, 20, 0
TorqueL, 87, 21, -35.8605
TorqueL, 87, 22, -33.4141
TorqueL, 87, 23, 0
TorqueL, 87, 24, 0
TorqueL, 87, 25, 0
TorqueL, 87, 26, -23.457
TorqueL, 87, 27, -40.8178
TorqueL, 87, 28, -20.6059
TorqueL, 87, 29, 0
TorqueL, 87, 30, 0
TorqueL, 87, 31, -15.3275
TorqueL, 87, 32, -14.9684
TorqueL, 87, 33, 0
TorqueL, 87, 34, 0
TorqueL, 87, 35, 0
TorqueL, 87, 36, 0
TorqueL, 87, 37, 0
TorqueL, 87, 38, 0
TorqueL, 87, 39, 0
TorqueL, 87, 40, 0
TorqueL, 87, 41, -4.56709
TorqueL, 87, 42, 0
TorqueL, 87, 43, 0
TorqueL, 87, 44, 0
TorqueL, 87, 45, -2.40041
TorqueL, 87, 46, 0
TorqueL, 87, 47, -1.87622
TorqueL, 87, 48, -1.66332
TorqueL, 87, 49, -1.66439
TorqueL, 87, 50, -1.64659
TorqueL, 87, 51, -1.66666
TorqueL, 87, 52, -1.78314
TorqueL, 87, 53, -2.52403
TorqueL, 87, 54, -2.31577
TorqueL, 87, 55, -4.34265
TorqueL, 87, 56, -3.4018
TorqueL, 87, 57, 0
TorqueL, 87, 58, -4.57914
TorqueL, 87, 59, -4.80701
TorqueL, 87, 60, -5.37888
TorqueL, 87, 61, -7.02266
TorqueL, 87, 62, -7.57803
TorqueL, 87, 63, 0
TorqueL, 87, 64, 0
TorqueL, 87, 65, -10.8087
TorqueL, 87, 66, -12.2082
TorqueL, 87, 67, -13.0682
TorqueL, 87, 68, 0
TorqueL, 87, 69, 0
TorqueL, 87, 70, -31.7778
TorqueL, 87, 71, -19.311
TorqueL, 87, 72, -22.062
TorqueL, 87, 73, 0
TorqueL, 87, 74, -25.2782
TorqueL, 87, 75, -26.9511
TorqueL, 87, 76, 0
TorqueL, 87, 77, 0
TorqueL, 87, 78, -33.4123
TorqueL, 87, 79, -35.029
TorqueL, 87, 80, -37.2024
TorqueL, 87, 81, 0
TorqueL, 87, 82, -44.4412
TorqueL, 87, 83, 0
TorqueL, 87, 84, -48.4525
TorqueL, 87, 85, -52.2804
TorqueL, 87, 86, 0
TorqueL, 87, 87, 0
TorqueL, 87, 88, 0
TorqueL, 87, 89, -64.9326
TorqueL, 87, 90, -65.0212
TorqueL, 87, 91, -71.5015
TorqueL, 87, 92, 0
TorqueL, 87, 93, 0
TorqueL, 87, 94, 0
TorqueL, 87, 95, 0
TorqueL, 87, 96, 0
TorqueL, 87, 97, -89.3644
TorqueL, 87, 98, 0
TorqueL, 87, 99, 0
TorqueL, 88, 0, -100
TorqueL, 88, 1, 0
TorqueL, 88, 2, 0
TorqueL, 88, 3, 0
TorqueL, 88, 4, 0
TorqueL, 88, 5, 0
TorqueL, 88, 6, 0
TorqueL, 88, 7, 0
TorqueL, 88, 8, 0
TorqueL, 88, 9, 0
TorqueL, 88, 10, 0
TorqueL, 88, 11, 0
TorqueL, 88, 12, 0
TorqueL, 88, 13, 0
TorqueL, 88, 14, 0
TorqueL, 88, 15, 0
TorqueL, 88, 16, 0
TorqueL, 88, 17, 0
TorqueL, 88, 18, 0
TorqueL, 88, 19, 0
TorqueL, 88, 20, 0
TorqueL, 88, 21, 0
TorqueL, 88, 22, 0
TorqueL, 88, 23, 0
TorqueL, 88, 24, -28.8007
TorqueL, 88, 25, 0
TorqueL, 88, 26, 0
TorqueL, 88, 27, 0
TorqueL, 88, 28, 0
TorqueL, 88, 29, 0
TorqueL, 88, 30, 0
TorqueL, 88, 31, 0
TorqueL, 88, 32, 0
TorqueL, 88, 33, 0
TorqueL, 88, 34, 0
TorqueL, 88, 35, 0
TorqueL, 88, 36, -9.25055
TorqueL, 88, 37, -7.94863
TorqueL, 88, 38, 0
TorqueL, 88, 39, 0
TorqueL, 88, 40, 0
TorqueL, 88, 41, -4.30928
TorqueL, 88, 42, -3.94268
TorqueL, 88, 43, -3.47945
TorqueL, 88, 44, -2.73596
TorqueL, 88, 45, -3.17242
TorqueL, 88, 46, 0
TorqueL, 88, 47, 0
TorqueL, 88, 48, -1.6179
TorqueL, 88, 49, 0
TorqueL, 88, 50, -1.5686
TorqueL, 88, 51, -1.62671
TorqueL, 88, 52, -1.78096
TorqueL, 88, 53, -1.85408
TorqueL, 88, 54, 0
TorqueL, 88, 55, -2.89146
TorqueL, 88, 56, 0
TorqueL, 88, 57, -3.78936
TorqueL, 88, 58, 0
TorqueL, 88, 59, -5.34451
TorqueL, 88, 60, -5.95169
TorqueL, 88, 61, 0
TorqueL, 88, 62, -7.46136
TorqueL, 88, 63, -12.6202
TorqueL, 88, 64, 0
TorqueL, 88, 65, -11.2894
TorqueL, 88, 66, -12.3597
TorqueL, 88, 67, -13.7954
TorqueL, 88, 68, 0
TorqueL, 88, 69, 0
TorqueL, 88, 70, 0
TorqueL, 88, 71, 0
TorqueL, 88, 72, 0
TorqueL, 88, 73, -22.6139
TorqueL, 88, 74, 0
TorqueL, 88, 75, -27.533
TorqueL, 88, 76, -28.3281
TorqueL, 88, 77, 0
TorqueL, 88, 78, -34.0467
TorqueL, 88, 79, 0
TorqueL, 88, 80, 0
TorqueL, 88, 81, -41.3248
TorqueL, 88, 82, -44.3289
TorqueL, 88, 83, 0
TorqueL, 88, 84, -49.8552
TorqueL, 88, 85, -50.4663
TorqueL, 88, 86, -53.7181
TorqueL, 88, 87, 0
TorqueL, 88, 88, 0
TorqueL, 88, 89, 0
TorqueL, 88, 90, 0
TorqueL, 88, 91, 0
TorqueL, 88, 92, -71.8032
TorqueL, 88, 93, 0
TorqueL, 88, 94, 0
TorqueL, 88, 95, 0
TorqueL, 88, 96, -88.1943
TorqueL, 88, 97, -90.1395
TorqueL, 88, 98, 0
TorqueL, 88, 99, 0
TorqueL, 89, 0, 0
TorqueL, 89, 1, 0
TorqueL, 89, 2, 0
TorqueL, 89, 3, 0
TorqueL, 89, 4, 0
TorqueL, 89, 5, 0
TorqueL, 89, 6, 0
TorqueL, 89, 7, 0
TorqueL, 89, 8, 0
TorqueL, 89, 9, 0
TorqueL, 89, 10, 0
TorqueL, 89, 11, 0
TorqueL, 89, 12, 0
TorqueL, 89, 13, 0
TorqueL, 89, 14, 0
TorqueL, 89, 15, 0
TorqueL, 89, 16, 0
TorqueL, 89, 17, 0
TorqueL, 89, 18, 0
TorqueL, 89, 19, -38.5489
TorqueL, 89, 20, 0
TorqueL, 89, 21, 0
TorqueL, 89, 22, 0
TorqueL, 89, 23, 0
TorqueL, 89, 24, 0
TorqueL, 89, 25, 0
TorqueL, 89, 26, -23.9085
TorqueL, 89, 27, 0
TorqueL, 89, 28, 0
TorqueL, 89, 29, 0
TorqueL, 89, 30, 0
TorqueL, 89, 31, 0
TorqueL, 89, 32, 0
TorqueL, 89, 33, -12.944
TorqueL, 89, 34, -10.579
TorqueL, 89, 35, 0
TorqueL, 89, 36, -8.80743
TorqueL, 89, 37, 0
TorqueL, 89, 38, -7.40899
TorqueL, 89, 39, 0
TorqueL, 89, 40, 0
TorqueL, 89, 41, 0
TorqueL, 89, 42, 0
TorqueL, 89, 43, 0
TorqueL, 89, 44, -2.53977
TorqueL, 89, 45, 0
TorqueL, 89, 46, -1.86854
TorqueL, 89, 47, 0
TorqueL, 89, 48, 0
TorqueL, 89, 49, -1.46211
TorqueL, 89, 50, -1.4086
TorqueL, 89, 51, -1.83142
TorqueL, 89, 52, -1.64112
TorqueL, 89, 53, 0
TorqueL, 89, 54, -2.24993
TorqueL, 89, 55, 0
TorqueL, 89, 56, 0
TorqueL, 89, 57, 0
TorqueL, 89, 58, 0
TorqueL, 89, 59, -4.58557
TorqueL, 89, 60, -6.10517
TorqueL, 89, 61, -6.15584
TorqueL, 89, 62, -7.35612
TorqueL, 89, 63, -9.0929
TorqueL, 89, 64, 0
TorqueL, 89, 65, 0
TorqueL, 89, 66, 0
TorqueL, 89, 67, 0
TorqueL, 89, 68, 0
TorqueL, 89, 69, -15.5203
TorqueL, 89, 70, 0
TorqueL, 89, 71, -18.8976
TorqueL, 89, 72, -21.5286
TorqueL, 89, 73, 0
TorqueL, 89, 74, -24.979
TorqueL, 89, 75, 0
TorqueL, 89, 76, 0
TorqueL, 89, 77, 0
TorqueL, 89, 78, 0
TorqueL, 89, 79, -35.3932
TorqueL, 89, 80, -38.7888
TorqueL, 89, 81, -40.1088
TorqueL, 89, 82, -42.7222
TorqueL, 89, 83, -46.3032
TorqueL, 89, 84, -48.6111
TorqueL, 89, 85, -52.5012
TorqueL, 89, 86, 0
TorqueL, 89, 87, -58.581
TorqueL, 89, 88, 0
TorqueL, 89, 89, -63.7843
TorqueL, 89, 90, -67.7684
TorqueL, 89, 91, -68.9083
TorqueL, 89, 92, -72.6117
TorqueL, 89, 93, 0
TorqueL, 89, 94, 0
TorqueL, 89, 95, -82.882
TorqueL, 89, 96, 0
TorqueL, 89, 97, 0
TorqueL, 89, 98, 0
TorqueL, 89, 99, 0
TorqueL, 90, 0, 0
TorqueL, 90, 1, 0
TorqueL, 90, 2, 0
TorqueL, 90, 3, 0
TorqueL, 90, 4, 0
TorqueL, 90, 5, 0
TorqueL, 90, 6, 0
TorqueL, 90, 7, 0
TorqueL, 90, 8, 0
TorqueL, 90, 9, 0
TorqueL, 90, 10, 0
TorqueL, 90, 11, 0
TorqueL, 90, 12, 0
TorqueL, 90, 13, 0
TorqueL, 90, 14, 0
TorqueL, 90, 15, 0
TorqueL, 90, 16, 0
TorqueL, 90, 17, 0
TorqueL, 90, 18, 0
TorqueL, 90, 19, 0
TorqueL, 90, 20, 0
TorqueL, 90, 21, 0
TorqueL, 90, 22, -31.7833
TorqueL, 90, 23, 0
TorqueL, 90, 24, -27.4168
TorqueL, 90, 25, 0
TorqueL, 90, 26, 0
TorqueL, 90, 27, 0
TorqueL, 90, 28, -21.0542
TorqueL, 90, 29, -17.5828
TorqueL, 90, 30, 0
TorqueL, 90, 31, -14.7312
TorqueL, 90, 32, -13.6105
TorqueL, 90, 33, -12.2894
TorqueL, 90, 34, 0
TorqueL, 90, 35, -10.6299
TorqueL, 90, 36, 0
TorqueL, 90, 37, 0
TorqueL, 90, 38, 0
TorqueL, 90, 39, 0
TorqueL, 90, 40, 0
TorqueL, 90, 41, 0
TorqueL, 90, 42, -3.95772
TorqueL, 90, 43, -2.91781
TorqueL, 90, 44, -2.67539
TorqueL, 90, 45, -2.11248
TorqueL, 90, 46, 0
TorqueL, 90, 47, 0
TorqueL, 90, 48, 0
TorqueL, 90, 49, 0
TorqueL, 90, 50, -1.35294
TorqueL, 90, 51, 0
TorqueL, 90, 52, 0
TorqueL, 90, 53, 0
TorqueL, 90, 54, -1.93092
TorqueL, 90, 55, -2.2997
TorqueL, 90, 56, 0
TorqueL, 90, 57, -3.49434
TorqueL, 90, 58, -4.13803
TorqueL, 90, 59, 0
TorqueL, 90, 60, -5.96882
TorqueL, 90, 61, 0
TorqueL, 90, 62, -7.58022
TorqueL, 90, 63, -8.01635
TorqueL, 90, 64, -9.08866
TorqueL, 90, 65, -10.5329
TorqueL, 90, 66, 0
TorqueL, 90, 67, 0
TorqueL, 90, 68, -15.3149
TorqueL, 90, 69, -16.012
TorqueL, 90, 70, -17.5862
TorqueL, 90, 71, -18.7824
TorqueL, 90, 72, 0
TorqueL, 90, 73, -22.8884
TorqueL, 90, 74, 0
TorqueL, 90, 75, -26.2821
TorqueL, 90, 76, -28.721
TorqueL, 90, 77, 0
TorqueL, 90, 78, 0
TorqueL, 90, 79, 0
TorqueL, 90, 80, 0
TorqueL, 90, 81, 0
TorqueL, 90, 82, -43.6164
TorqueL, 90, 83, 0
TorqueL, 90, 84, -48.769
TorqueL, 90, 85, 0
TorqueL, 90, 86, -53.0728
TorqueL, 90, 87, 0
TorqueL, 90, 88, 0
TorqueL, 90, 89, 0
TorqueL, 90, 90, 0
TorqueL, 90, 91, 0
TorqueL, 90, 92, -72.4333
TorqueL, 90, 93, 0
TorqueL, 90, 94, 0
TorqueL, 90, 95, 0
TorqueL, 90, 96, 0
TorqueL, 90, 97, 0
TorqueL, 90, 98, 0
TorqueL, 90, 99, 0
TorqueL, 91, 0, 0
TorqueL, 91, 1, 0
TorqueL, 91, 2, 0
TorqueL, 91, 3, 0
TorqueL, 91, 4, 0
TorqueL, 91, 5, 0
TorqueL, 91, 6, 0
TorqueL, 91, 7, 0
TorqueL, 91, 8, 0
TorqueL, 91, 9, 0
TorqueL, 91, 10, 0
TorqueL, 91, 11, 0
TorqueL, 91, 12, 0
TorqueL, 91, 13, 0
TorqueL, 91, 14, 0
TorqueL, 91, 15, 0
TorqueL, 91, 16, 0
TorqueL, 91, 17, 0
TorqueL, 91, 18, 0
TorqueL, 91, 19, 0
TorqueL, 91, 20, 0
TorqueL, 91, 21, 0
TorqueL, 91, 22, -32.2821
TorqueL, 91, 23, 0
TorqueL, 91, 24, 0
TorqueL, 91, 25, 0
TorqueL, 91, 26, 0
TorqueL, 91, 27, 0
TorqueL, 91, 28, -19.3751
TorqueL, 91, 29, -17.6788
TorqueL, 91, 30, 0
TorqueL, 91, 31, 0
TorqueL, 91, 32, 0
TorqueL, 91, 33, -12.0105
TorqueL, 91, 34, 0
TorqueL, 91, 35, 0
TorqueL, 91, 36, 0
TorqueL, 91, 37, 0
TorqueL, 91, 38, -6.53757
TorqueL, 91, 39, -6.07114
TorqueL, 91, 40, -4.99205
TorqueL, 91, 41, 0
TorqueL, 91, 42, -3.52556
TorqueL, 91, 43, -4.7824
TorqueL, 91, 44, -2.41579
TorqueL, 91, 45, -2.12376
TorqueL, 91, 46, -1.90604
TorqueL, 91, 47, -1.5745
TorqueL, 91, 48, -1.43097
TorqueL, 91, 49, -1.27008
TorqueL, 91, 50, -1.29
TorqueL, 91, 51, 0
TorqueL, 91, 52, 0
TorqueL, 91, 53, -1.69715
TorqueL, 91, 54, -2.03014
TorqueL, 91, 55, -2.35551
TorqueL, 91, 56, -2.8461
TorqueL, 91, 57, 0
TorqueL, 91, 58, -4.31327
TorqueL, 91, 59, -4.88348
TorqueL, 91, 60, 0
TorqueL, 91, 61, -6.32034
TorqueL, 91, 62, -7.63934
TorqueL, 91, 63, -13.9586
TorqueL, 91, 64, 0
TorqueL, 91, 65, -11.2597
TorqueL, 91, 66, 0
TorqueL, 91, 67, 0
TorqueL, 91, 68, -14.3781
TorqueL, 91, 69, -16.5656
TorqueL, 91, 70, 0
TorqueL, 91, 71, 0
TorqueL, 91, 72, 0
TorqueL, 91, 73, 0
TorqueL, 91, 74, -25.0795
TorqueL, 91, 75, 0
TorqueL, 91, 76, -29.8156
TorqueL, 91, 77, -31.2047
TorqueL, 91, 78, 0
TorqueL, 91, 79, -34.7581
TorqueL, 91, 80, 0
TorqueL, 91, 81, -41.9488
TorqueL, 91, 82, -43.1781
TorqueL, 91, 83, 0
TorqueL, 91, 84, 0
TorqueL, 91, 85, -50.4761
TorqueL, 91, 86, 0
TorqueL, 91, 87, 0
TorqueL, 91, 88, 0
TorqueL, 91, 89, -62.1925
TorqueL, 91, 90, -65.8896
TorqueL, 91, 91, 0
TorqueL, 91, 92, 0
TorqueL, 91, 93, 0
TorqueL, 91, 94, 0
TorqueL, 91, 95, 0
TorqueL, 91, 96, -85.6234
TorqueL, 91, 97, 0
TorqueL, 91, 98, 0
TorqueL, 91, 99, 0
TorqueL, 92, 0, 0
TorqueL, 92, 1, 0
TorqueL, 92, 2, 0
TorqueL, 92, 3, 0
TorqueL, 92, 4, 0
TorqueL, 92, 5, 0
TorqueL, 92, 6, 0
TorqueL, 92, 7, 0
TorqueL, 92, 8, 0
TorqueL, 92, 9, 0
TorqueL, 92, 10, 0
TorqueL, 92, 11, 0
TorqueL, 92, 12, 0
TorqueL, 92, 13, 0
TorqueL, 92, 14, 0
TorqueL, 92, 15, 0
TorqueL, 92, 16, 0
TorqueL, 92, 17, 0
TorqueL, 92, 18, 0
TorqueL, 92, 19, 0
TorqueL, 92, 20, 0
TorqueL, 92, 21, 0
TorqueL, 92, 22, 0
TorqueL, 92, 23, -29.7711
TorqueL, 92, 24, 0
TorqueL, 92, 25, 0
TorqueL, 92, 26, 0
TorqueL, 92, 27, 0
TorqueL, 92, 28, 0
TorqueL, 92, 29, 0
TorqueL, 92, 30, -16.0407
TorqueL, 92, 31, 0
TorqueL, 92, 32, 0
TorqueL, 92, 33, 0
TorqueL, 92, 34, 0
TorqueL, 92, 35, -9.78025
TorqueL, 92, 36, 0
TorqueL, 92, 37, -7.4528
TorqueL, 92, 38, 0
TorqueL, 92, 39, 0
TorqueL, 92, 40, -4.87788
TorqueL, 92, 41, -4.25619
TorqueL, 92, 42, 0
TorqueL, 92, 43, 0
TorqueL, 92, 44, -2.27899
TorqueL, 92, 45, -2.00844
TorqueL, 92, 46, -1.71288
TorqueL, 92, 47, -1.43726
TorqueL, 92, 48, -1.34708
TorqueL, 92, 49, -1.23387
TorqueL, 92, 50, 0
TorqueL, 92, 51, -1.33847
TorqueL, 92, 52, 0
TorqueL, 92, 53, -2.10568
TorqueL, 92, 54, -1.85551
TorqueL, 92, 55, -2.62082
TorqueL, 92, 56, 0
TorqueL, 92, 57, -3.63868
TorqueL, 92, 58, -3.80933
TorqueL, 92, 59, -4.72605
TorqueL, 92, 60, -8.51179
TorqueL, 92, 61, -6.24732
TorqueL, 92, 62, -7.58105
TorqueL, 92, 63, -8.59861
TorqueL, 92, 64, 0
TorqueL, 92, 65, -10.3437
TorqueL, 92, 66, 0
TorqueL, 92, 67, 0
TorqueL, 92, 68, -15.3617
TorqueL, 92, 69, 0
TorqueL, 92, 70, 0
TorqueL, 92, 71, 0
TorqueL, 92, 72, -21.752
TorqueL, 92, 73, -22.3471
TorqueL, 92, 74, -25.3053
TorqueL, 92, 75, -27.1082
TorqueL, 92, 76, -28.9298
TorqueL, 92, 77, 0
TorqueL, 92, 78, 0
TorqueL, 92, 79, -36.0983
TorqueL, 92, 80, -38.7309
TorqueL, 92, 81, -41.2291
TorqueL, 92, 82, -42.4709
TorqueL, 92, 83, 0
TorqueL, 92, 84, 0
TorqueL, 92, 85, 0
TorqueL, 92, 86, -53.6128
TorqueL, 92, 87, 0
TorqueL, 92, 88, 0
TorqueL, 92, 89, 0
TorqueL, 92, 90, 0
TorqueL, 92, 91, 0
TorqueL, 92, 92, 0
TorqueL, 92, 93, 0
TorqueL, 92, 94, -78.5407
TorqueL, 92, 95, -83.793
TorqueL, 92, 96, -87.8395
TorqueL, 92, 97, 0
TorqueL, 92, 98, 0
TorqueL, 92, 99, 0
TorqueL, 93, 0, 0
TorqueL, 93, 1, 0
